DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
5/3/18 15:00,1076.03,1083.8,1075.31,1078.13,132393
5/3/18 16:00,1083.87,1083.87,1072.2701,1077,111145
5/3/18 17:00,1092.7,1093.6852,1082.67,1084.14,73977
5/3/18 18:00,1094.28,1095.8,1090.14,1092.86,56968
5/3/18 19:00,1093.7,1097.8,1091.82,1094.6217,62523
5/3/18 20:00,1098.322,1098.43,1089.8,1094.21,56478
5/3/18 21:00,1094.76,1101.18,1094.6125,1098.09,255271
6/3/18 15:00,1102.175,1103.65,1095.46,1102.1025,117340
6/3/18 16:00,1097.6,1103.845,1096.56,1102.08,94415
6/3/18 17:00,1099.71,1100.65,1094.5,1097,67299
6/3/18 18:00,1102,1102,1096.72,1100,44114
6/3/18 19:00,1102.55,1104.37,1101.21,1102.25,54459
6/3/18 20:00,1103.55,1105.63,1100.44,1102.52,67158
6/3/18 21:00,1100.9,1103.17,1098.48,1103.05,146562
7/3/18 15:00,1095.67,1101.73,1089.9102,1092.82,147511
7/3/18 16:00,1103.12,1104.685,1093.78,1094.99,118061
7/3/18 17:00,1097.26,1103.67,1096.78,1103.155,77105
7/3/18 18:00,1099.63,1100.11,1093.02,1097.495,78117
7/3/18 19:00,1103.23,1103.75,1096.95,1099.4,67312
7/3/18 20:00,1103.835,1107.3837,1102.18,1102.47,57698
7/3/18 21:00,1115.04,1116.2,1104.11,1104.11,335011
8/3/18 15:00,1123.5465,1127.51,1117.2,1117.2,158294
8/3/18 16:00,1121.72,1124.9217,1119.3988,1123.73,124841
8/3/18 17:00,1123.2684,1125.76,1120.93,1121.6,58705
8/3/18 18:00,1122.235,1123.6,1119.41,1122.98,62953
8/3/18 19:00,1121.72,1122.6256,1117.29,1122.045,70248
8/3/18 20:00,1128.32,1129,1120.42,1121.67,114710
8/3/18 21:00,1129.38,1131.44,1124.31,1128.43,274561
9/3/18 15:00,1137.38,1141,1134.29,1139.5,189522
9/3/18 16:00,1143.2718,1145.396,1137.12,1137.385,165244
9/3/18 17:00,1149.06,1149.2,1143.225,1143.44,156637
9/3/18 18:00,1149.7,1151.1,1148.31,1149.09,110809
9/3/18 19:00,1151.35,1151.66,1148.01,1149.88,98584
9/3/18 20:00,1154.45,1154.68,1151,1151.252,104417
9/3/18 21:00,1160.84,1161,1153.56,1154.61,447968
12/3/18 14:00,1168.73,1168.73,1159.2,1165.05,296492
12/3/18 15:00,1169.88,1174.44,1167.31,1168.6,274597
12/3/18 16:00,1173,1173.7858,1163.77,1169.69,211616
12/3/18 17:00,1174.45,1175.41,1171.72,1173.64,101395
12/3/18 18:00,1172.87,1178.16,1172.68,1174.7,86625
12/3/18 19:00,1169.53,1174.15,1166.1,1172.64,85015
12/3/18 20:00,1165.93,1172.7513,1165.92,1169.31,267853
13/3/18 14:00,1168.04,1178,1167.12,1171.83,208263
13/3/18 15:00,1159.39,1173.215,1158.96,1167.5,187358
13/3/18 16:00,1151.78,1159.39,1147.54,1159.08,194062
13/3/18 17:00,1151,1152.44,1143.18,1152,87686
13/3/18 18:00,1150,1153.99,1149.14,1151.85,83690
13/3/18 19:00,1142.525,1152.13,1141,1150.11,85812
13/3/18 20:00,1139.91,1144.47,1134.57,1141.51,434330
14/3/18 14:00,1151.63,1151.94,1144.99,1145.8,133810
14/3/18 15:00,1153.41,1156.5614,1147.72,1152.11,164452
14/3/18 16:00,1146.96,1154,1142.35,1153.98,158421
14/3/18 17:00,1153.35,1154.53,1142.77,1147,157388
14/3/18 18:00,1156.5928,1159.7599,1149.66,1153.13,144173
14/3/18 19:00,1154.16,1158.08,1146.52,1157.08,110423
14/3/18 20:00,1148.89,1154.419,1147.09,1154.419,345639
15/3/18 14:00,1144.31,1151,1135.66,1149.57,154737
15/3/18 15:00,1159.03,1159.25,1143.08,1144.395,213420
15/3/18 16:00,1153.06,1162.5,1153.06,1159.27,128412
15/3/18 17:00,1152.64,1155.04,1151,1153.93,95910
15/3/18 18:00,1146,1153.534,1146,1152.95,63165
15/3/18 19:00,1151.89,1152.2,1144.16,1145.48,66748
15/3/18 20:00,1150.61,1153.21,1149.24,1151.36,257065
16/3/18 14:00,1151.74,1156.81,1147.08,1155.35,342886
16/3/18 15:00,1146.97,1152.52,1144.33,1152.25,98612
16/3/18 16:00,1134.2325,1147.12,1134.1,1147.06,231965
16/3/18 17:00,1137.44,1138.8,1134.42,1134.67,109651
16/3/18 18:00,1135.03,1138.5,1132.24,1137.84,96479
16/3/18 19:00,1132.82,1136.36,1132.31,1135.27,118081
16/3/18 20:00,1134.42,1136.19,1131.36,1132.66,798863
19/3/18 14:00,1107.28,1119.37,1105.51,1117.76,353998
19/3/18 15:00,1101.5,1111.19,1101.18,1107.05,226609
19/3/18 16:00,1091.5897,1102.53,1089.31,1101.38,321162
19/3/18 17:00,1097.33,1098.72,1088.92,1091.568,218202
19/3/18 18:00,1093.9595,1097,1090.66,1096.789,148045
19/3/18 19:00,1096.76,1099.61,1090.8497,1094.0153,218198
19/3/18 20:00,1100.07,1100.82,1092.3,1096.77,350561
20/3/18 14:00,1098.695,1105.55,1092.32,1098.4,298668
20/3/18 15:00,1097.64,1102.23,1089.4794,1099.03,302425
20/3/18 16:00,1089.93,1098.87,1082.42,1098.21,298886
20/3/18 17:00,1093.73,1099.535,1089.47,1089.945,162428
20/3/18 18:00,1091.32,1095.499,1089,1093.99,95167
20/3/18 19:00,1098.185,1098.99,1090.005,1090.78,120032
20/3/18 20:00,1095.8,1099.31,1093.9,1098.225,377889
21/3/18 14:00,1095.28,1097.215,1087.21,1092.57,136694
21/3/18 15:00,1097.06,1102.9779,1095.49,1095.54,145627
21/3/18 16:00,1104.12,1105.53,1095.09,1097.96,127041
21/3/18 17:00,1104.67,1106.485,1102.11,1104.08,88469
21/3/18 18:00,1105.4,1106.945,1100.261,1104.515,98304
21/3/18 19:00,1093.06,1108.7,1088,1106.365,218706
21/3/18 20:00,1094,1101.44,1092.409,1093.04,387135
22/3/18 14:00,1075.12,1082,1072,1080.01,251103
22/3/18 15:00,1062.31,1083.92,1060.82,1075.12,329512
22/3/18 16:00,1060.845,1063.99,1055.72,1062.41,295849
22/3/18 17:00,1063.38,1070.34,1056.23,1061.26,194469
22/3/18 18:00,1071.03,1073.2562,1059.15,1062.93,146669
22/3/18 19:00,1059.755,1071.98,1058.74,1070.73,149424
22/3/18 20:00,1053.15,1062.64,1049.64,1059.65,620650
23/3/18 14:00,1064.95,1065.24,1049.29,1051.37,266111
23/3/18 15:00,1063.975,1066.7799,1056.57,1064.71,185314
23/3/18 16:00,1045.015,1065.18,1045.01,1064.45,146616
23/3/18 17:00,1046.56,1052.71,1045.1001,1045.63,142979
23/3/18 18:00,1055.56,1057.4099,1044.4565,1046.01,97560
23/3/18 19:00,1039.25,1056.79,1037.81,1056.1,104753
23/3/18 20:00,1026.55,1042.35,1024.87,1038.55,528778
26/3/18 14:00,1047.07,1059.27,1046.74,1050.6,238700
26/3/18 15:00,1029.682,1049.98,1028.01,1047.93,227361
26/3/18 16:00,1023.69,1029.8011,1010.58,1029.17,440924
26/3/18 17:00,1023.3,1030.56,1018.18,1023.98,160750
26/3/18 18:00,1024.73,1029.77,1020.1,1023.1,181557
26/3/18 19:00,1042.72,1047.735,1025.11,1025.64,240260
26/3/18 20:00,1054.09,1055.7874,1042.11,1042.4664,587835
27/3/18 14:00,1056.05,1064.54,1052,1063.9,232179
27/3/18 15:00,1045.56,1057.03,1044.01,1056.05,174160
27/3/18 16:00,1047.84,1051.37,1043.32,1045.63,125039
27/3/18 17:00,1040.96,1048.2,1036.41,1046.87,122580
27/3/18 18:00,1033.13,1044.3,1031.24,1041.67,124945
27/3/18 19:00,1021.62,1033.085,1020.11,1032.74,183096
27/3/18 20:00,1006.94,1021.395,997.62,1021,792988
28/3/18 14:00,1008.23,1008.72,984,1001.91,596569
28/3/18 15:00,1009.2,1022.61,995.54,1009.13,470846
28/3/18 16:00,1006.51,1014.82,998.525,1009.1,305082
28/3/18 17:00,1007.69,1024.99,1004.94,1007.82,238302
28/3/18 18:00,1016.6197,1021.99,1002.01,1007.21,223046
28/3/18 19:00,1007.99,1019.63,1007.44,1016.63,141101
28/3/18 20:00,1005.18,1013.88,1001.448,1008.02,368517
29/3/18 14:00,1008.8,1013.8815,1004.04,1011.21,304094
29/3/18 15:00,1039.285,1039.75,1008.155,1009.185,373555
29/3/18 16:00,1036.59,1042.1526,1032.26,1039.27,326014
29/3/18 17:00,1035.53,1037.89,1028.4879,1037.1,146251
29/3/18 18:00,1043.16,1044.03,1031.315,1036.08,173774
29/3/18 19:00,1045.31,1046.5,1039.12,1043.47,160732
29/3/18 20:00,1037.14,1048.05,1035.045,1045.32,560614
2/4/18 14:00,1022.8999,1039.53,1020.63,1027.62,202914
2/4/18 15:00,1015.24,1024.6,1013.69,1022.175,248272
2/4/18 16:00,1001.8139,1015.73,999.52,1014.98,324530
2/4/18 17:00,1009.35,1013,999.34,1002,191178
2/4/18 18:00,999,1010.455,998.65,1009.76,151583
2/4/18 19:00,1003.655,1004.99,994.25,998.7,182712
2/4/18 20:00,1012.63,1015.69,1001.56,1004.02,543292
3/4/18 14:00,1013.81,1025,1013.21,1016.15,214317
3/4/18 15:00,1011.5,1014.29,997.245,1013.6997,302043
3/4/18 16:00,1008.08,1020.6375,1007.28,1011.2403,223878
3/4/18 17:00,1008.2847,1013.94,1002.7508,1008.15,110479
3/4/18 18:00,1009.19,1013.21,1005.1,1008.25,83565
3/4/18 19:00,1011.8753,1014.01,1000.15,1010,158242
3/4/18 20:00,1018.68,1020.59,1010.36,1011.28,352425
4/4/18 14:00,1002.945,1013.11,997.62,998.23,281473
4/4/18 15:00,1004.8875,1005.99,996.51,1002.67,231400
4/4/18 16:00,1012.295,1016.38,1000.7,1005,269727
4/4/18 17:00,1009.2097,1016.85,1007.51,1012.28,142870
4/4/18 18:00,1003.6733,1009.5,1000.3633,1009.42,99380
4/4/18 19:00,1017.76,1018.4,1003.77,1005.04,100623
4/4/18 20:00,1029.71,1032.74,1017.88,1018.19,446263
5/4/18 14:00,1040.505,1046.71,1034,1046.39,260215
5/4/18 15:00,1040.1,1042,1034.02,1040.18,126556
5/4/18 16:00,1042.36,1043.8245,1039.02,1040.58,99544
5/4/18 17:00,1037.34,1042.885,1034.84,1042.29,81050
5/4/18 18:00,1029.23,1038.85,1024,1037.434,112738
5/4/18 19:00,1035,1035.39,1027.39,1029.1875,64342
5/4/18 20:00,1032.64,1037.969,1029.74,1035,259187
6/4/18 14:00,1032.59,1036,1020.53,1023.1,114127
6/4/18 15:00,1025.93,1033.42,1022.53,1033.1,97957
6/4/18 16:00,1031.82,1033,1021.99,1025.645,117647
6/4/18 17:00,1032.4613,1033.5,1024.51,1031.12,81976
6/4/18 18:00,1012.47,1032.21,1011.9,1032.21,111882
6/4/18 19:00,1010.02,1014.87,1006.82,1011.88,158658
6/4/18 20:00,1009.95,1016,1006.2501,1010.3157,457192
9/4/18 14:00,1032.16,1037.91,1019.3703,1020.04,235675
9/4/18 15:00,1034.44,1037.76,1030.58,1033.28,79238
9/4/18 16:00,1040.195,1041.22,1031.235,1033.82,77516
9/4/18 17:00,1041.02,1042.97,1038.87,1039.99,69815
9/4/18 18:00,1040.83,1044.59,1037.02,1041.59,60306
9/4/18 19:00,1036.83,1042.1,1033.33,1042.09,59369
9/4/18 20:00,1020.09,1036.12,1019.2,1036.0701,330681
10/4/18 14:00,1021.75,1031.17,1015.41,1030.26,253923
10/4/18 15:00,1026.1614,1030,1020.01,1021.84,156288
10/4/18 16:00,1027.48,1030,1023.14,1026.21,95795
10/4/18 17:00,1024.5096,1028.79,1021.78,1027.89,80756
10/4/18 18:00,1030.145,1030.48,1022.84,1024.365,78787
10/4/18 19:00,1034,1034.57,1027.31,1030.435,85050
10/4/18 20:00,1036.5,1041.21,1031.8262,1034.61,315204
11/4/18 14:00,1028.26,1035.87,1024.17,1032,124048
11/4/18 15:00,1025.1755,1032.18,1023,1028,156433
11/4/18 16:00,1027.01,1030.23,1019.2,1024.474,151571
11/4/18 17:00,1024.6,1032.69,1024.56,1027.375,97192
11/4/18 18:00,1029.18,1029.365,1022.47,1024.88,95739
11/4/18 19:00,1027.19,1032,1026.2,1029.68,94559
11/4/18 20:00,1025.06,1029.825,1022.4901,1028.51,224066
12/4/18 14:00,1038.18,1038.76,1026.05,1031.47,174871
12/4/18 15:00,1039.95,1044.65,1036.85,1037.845,145448
12/4/18 16:00,1039.64,1043.84,1035.97,1039.86,95649
12/4/18 17:00,1041.28,1042,1037.55,1039.5608,58164
12/4/18 18:00,1037.21,1042.779,1032.36,1041.34,86667
12/4/18 19:00,1042.93,1043.71,1036.8148,1036.97,54676
12/4/18 20:00,1037.29,1044.03,1037.01,1042.85,281856
13/4/18 14:00,1045.86,1052.98,1044,1046.89,132952
13/4/18 15:00,1040,1046.76,1036.16,1045.15,114416
13/4/18 16:00,1038.07,1040.87,1034.93,1039.25,60799
13/4/18 17:00,1037.864,1039.979,1034.2086,1038.22,36908
13/4/18 18:00,1044,1045.13,1037.02,1037.86,58528
13/4/18 19:00,1038.845,1044.75,1037.64,1043.56,60142
13/4/18 20:00,1036.04,1038.648,1030.15,1038.648,196573
16/4/18 14:00,1037.27,1047.8,1033.92,1045.55,104338
16/4/18 15:00,1040.63,1045.265,1037.28,1037.99,97509
16/4/18 16:00,1039.89,1041.65,1035.12,1041.23,65687
16/4/18 17:00,1047.3,1047.7,1039.5702,1039.5702,72974
16/4/18 18:00,1048.7575,1051.4295,1046.95,1047.4816,64080
16/4/18 19:00,1049.29,1049.82,1046.39,1048.88,56208
16/4/18 20:00,1046.1,1050.96,1044.725,1049.49,251020
17/4/18 14:00,1070.73,1071.3995,1057.0901,1061.2,268787
17/4/18 15:00,1076.51,1076.5887,1069.97,1070.4,203819
17/4/18 16:00,1080.1162,1082.6597,1076.55,1076.55,201809
17/4/18 17:00,1081.29,1082.92,1079.51,1080.31,81294
17/4/18 18:00,1081.08,1083.31,1080.09,1081.26,95851
17/4/18 19:00,1082.1,1084.3492,1079.38,1081.13,104195
17/4/18 20:00,1079.36,1085,1079.17,1082.15,486806
18/4/18 14:00,1077.359,1082,1072.14,1079.01,211192
18/4/18 15:00,1077.28,1077.5242,1070.515,1077.08,85174
18/4/18 16:00,1074.5377,1080,1072.345,1077.57,151799
18/4/18 17:00,1077.79,1080.21,1074.54,1074.84,78902
18/4/18 18:00,1075.45,1078.38,1075.25,1077.63,43584
18/4/18 19:00,1077.77,1080.35,1074.15,1074.89,52531
18/4/18 20:00,1075.39,1079.81,1074.52,1077.66,245532
19/4/18 14:00,1081.53,1082.14,1069.02,1069.02,148605
19/4/18 15:00,1081.2,1083.65,1077.27,1081.44,125702
19/4/18 16:00,1081.55,1085.49,1079.44,1082.26,106018
19/4/18 17:00,1083.38,1086,1078.465,1081.4999,90725
19/4/18 18:00,1085.45,1086.46,1080,1083.08,67503
19/4/18 19:00,1089.61,1090.52,1083.7,1085.7,128104
19/4/18 20:00,1089.45,1097.51,1088.79,1089.27,544964
20/4/18 14:00,1083.58,1085.99,1078.6,1084.27,335034
20/4/18 15:00,1089.25,1094.75,1081.03,1083.991,260168
20/4/18 16:00,1082.43,1088.76,1080.84,1088.41,140954
20/4/18 17:00,1079,1081.6876,1075.58,1081.37,113043
20/4/18 18:00,1081.5439,1086.25,1078.01,1078.01,106693
20/4/18 19:00,1077.08,1082.27,1075.07,1081.09,69392
20/4/18 20:00,1077.32,1077.6,1072.1,1076.735,350079
23/4/18 14:00,1073.08,1082.98,1071,1082.98,234844
23/4/18 15:00,1080.05,1082.525,1071.61,1072.42,219305
