DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
5/3/18 16:00,23.7475,23.94,23.472,23.472,1218
5/3/18 17:00,23.982,23.982,23.83,23.901,615
5/3/18 18:00,23.69,24.0599,23.69,24.0599,3166
5/3/18 19:00,23.76,24.05,23.69,24.014,3820
5/3/18 20:00,24.05,24.05,23.9775,23.9775,6770
5/3/18 21:00,24.08,24.08,24.04,24.07625,4066
6/3/18 15:00,23.84,23.92,23.84,23.92,1700
6/3/18 16:00,23.855,23.99,23.73,23.99,1319
6/3/18 17:00,23.926,23.926,23.51,23.73,11119
6/3/18 18:00,23.755,23.96,23.745,23.745,696
6/3/18 19:00,23.96,23.96,23.96,23.96,236
6/3/18 20:00,23.96,23.96,23.96,23.96,276
6/3/18 21:00,23.72,23.92,23.72,23.92,10380
7/3/18 15:00,23.97,23.97,23.63,23.75,2123
7/3/18 16:00,23.371,23.371,23.371,23.371,100
7/3/18 17:00,23.73,23.73,23.73,23.73,382
7/3/18 18:00,23.4,23.72,23.35,23.424,4616
7/3/18 19:00,23.72,23.72,23.4,23.688,541
7/3/18 20:00,23.625,23.625,23.625,23.625,100
7/3/18 21:00,23.645,23.65,23.4,23.4,1590
8/3/18 16:00,23.8,24.02,23.8,23.855,1120
8/3/18 17:00,23.77,23.771,23.77,23.77,1236
8/3/18 18:00,23.82,23.82,23.771,23.771,1077
8/3/18 19:00,23.77,23.82,23.77,23.82,279
8/3/18 20:00,23.77,23.77,23.77,23.77,487
8/3/18 21:00,23.79,23.99,23.77,23.786,860
9/3/18 16:00,24.68,24.68,24.68,24.68,1000
9/3/18 17:00,24.3325,24.3325,24.3325,24.3325,891
9/3/18 19:00,24.6299,24.6299,24.6299,24.6299,516
9/3/18 20:00,24.63,24.63,24.35,24.63,3026
9/3/18 21:00,24.6,24.625,24.55,24.625,1435
12/3/18 14:00,24.34,24.34,24.34,24.34,117
12/3/18 15:00,24.62,24.88,24.36,24.826,1119
12/3/18 16:00,24.657,24.657,24.657,24.657,100
12/3/18 18:00,24.67,24.67,24.67,24.67,122
12/3/18 19:00,24.36,24.68,24.36,24.67,1539
12/3/18 20:00,24.47,24.47,24.36,24.36,494
13/3/18 14:00,24.13,24.46,24.13,24.46,3040
13/3/18 15:00,24.372,24.372,24.372,24.372,124
13/3/18 16:00,23.88,23.94,23.87,23.94,1047
13/3/18 17:00,24.19,24.26,23.88,24.26,4540
13/3/18 18:00,23.901,23.901,23.901,23.901,366
13/3/18 19:00,23.87,24.17,23.87,24.02,1999
13/3/18 20:00,24.08,24.16,23.98,24.16,2641
14/3/18 14:00,23.98,23.98,23.75,23.773,933
14/3/18 15:00,23.97,23.97,23.75,23.865,1344
14/3/18 16:00,23.84,23.86,23.75,23.86,1154
14/3/18 17:00,23.71,23.71,23.606,23.606,209
14/3/18 18:00,23.87,23.87,23.83,23.83,840
14/3/18 19:00,23.636,23.87,23.63,23.87,1933
14/3/18 20:00,23.87,23.87,23.87,23.87,195
15/3/18 14:00,23.98,23.98,23.98,23.98,2509
15/3/18 15:00,24.14,24.617,24.14,24.617,554
15/3/18 16:00,24.46,24.67,24.46,24.67,404
15/3/18 17:00,24.46,24.46,24.46,24.46,133
15/3/18 18:00,24.2639,24.455,24.26,24.26,1022
15/3/18 19:00,24.28,24.55,24.26,24.26,6610
15/3/18 20:00,24.55,24.55,24.28,24.304,4895
16/3/18 15:00,24,24.105,24,24.105,4438
16/3/18 16:00,24.05,24.1,23.97,24.002,7739
16/3/18 17:00,24.04,24.05,24.04,24.04,372
16/3/18 18:00,23.95,24.07,23.95,23.95,2119
16/3/18 19:00,24.01,24.01,23.95,23.95,2564
16/3/18 20:00,23.98,23.98,23.93,23.96375,7229
19/3/18 14:00,23.89,23.89,23.89,23.89,857
19/3/18 15:00,24,24,23.78,23.824,520
19/3/18 16:00,23.802,23.967,23.802,23.967,201
19/3/18 18:00,24,24,23.77,23.77,4769
19/3/18 19:00,23.89,24,23.72,23.86,8520
19/3/18 20:00,23.8,23.92125,23.72,23.72,609
20/3/18 15:00,23.848,24.07,23.8,24.07,1201
20/3/18 16:00,23.96,23.96,23.96,23.96,259
20/3/18 17:00,23.965,24.03,23.82,24.03,1384
20/3/18 18:00,23.915,23.965,23.83,23.965,2874
20/3/18 19:00,23.9,24.1,23.83,23.915,6727
20/3/18 20:00,24.05,24.1,23.95,24.015,5043
21/3/18 14:00,23.86,23.86,23.86,23.86,155
21/3/18 16:00,24.68,24.68,24.28,24.28,1951
21/3/18 17:00,24.63,24.68,24.528,24.68,979
21/3/18 18:00,24.633,24.68,24.27,24.27,1648
21/3/18 19:00,24.63,24.66,24.435,24.435,2511
21/3/18 20:00,24.43,24.63,24.22,24.39,3786
22/3/18 15:00,23.815,23.815,23.52,23.577,1013
22/3/18 16:00,24.04,24.04,23.55,23.604,1599
22/3/18 17:00,23.795,23.795,23.55,23.795,2256
22/3/18 18:00,23.6975,24.02,23.55,23.6,861
22/3/18 19:00,24.02,24.02,23.59,23.59,321
22/3/18 20:00,23.695,24.02,23.58,23.59,1669
23/3/18 14:00,23.245,23.245,23.03,23.03,341
23/3/18 15:00,23.28,23.28,23.245,23.245,314
23/3/18 16:00,22.812,22.93,22.812,22.93,3854
23/3/18 17:00,22.76,23.015,22.76,23.015,1348
23/3/18 18:00,22.76,22.77,22.76,22.77,615
23/3/18 19:00,23.25,23.26,22.76,22.76,5229
23/3/18 20:00,22.53,22.994,22.53,22.81,2246
