DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
2/3/18 15:00,173.51,174.31,172.45,172.8,5681402
2/3/18 16:00,174.52,175.25,173.2862,173.558,6488290
2/3/18 17:00,175.03,175.28,174.01,174.51,4089473
2/3/18 18:00,175.79,176.13,174.87,175.02,3434367
2/3/18 19:00,174.81,175.92,174.12,175.77,3229247
2/3/18 20:00,175.03,175.78,174.73,174.8152,2744156
2/3/18 21:00,176.21,176.3,174.61,175.05,8337811
5/3/18 15:00,175.3501,176.58,174.52,175.21,4498194
5/3/18 16:00,176.4,176.47,174.77,175.37,3832786
5/3/18 17:00,177.28,177.43,176.15,176.41,3088309
5/3/18 18:00,177.38,177.62,176.7305,177.28,2418687
5/3/18 19:00,177.39,177.74,176.839,177.39,2228776
5/3/18 20:00,177.35,177.43,176.47,177.41,2640689
5/3/18 21:00,176.82,177.6,176.75,177.34,5733016
6/3/18 15:00,177.91,178.24,177.4,177.91,3649413
6/3/18 16:00,177.0014,178.25,176.81,177.9234,3443383
6/3/18 17:00,176.9501,177.06,176.34,177.001,3033454
6/3/18 18:00,177.41,177.42,176.57,176.96,2102620
6/3/18 19:00,176.48,177.54,176.34,177.41,2270380
6/3/18 20:00,176.69,177,176.13,176.48,1928922
6/3/18 21:00,176.67,176.82,176.2,176.7,3075144
7/3/18 15:00,174.83,175.85,174.82,174.94,4261422
7/3/18 16:00,175.32,175.47,174.655,174.83,3981429
7/3/18 17:00,174.71,175.35,174.69,175.33,2780535
7/3/18 18:00,175.2,175.35,174.27,174.7102,3050907
7/3/18 19:00,175.25,175.72,174.44,175.195,2748869
7/3/18 20:00,175.05,175.61,174.92,175.25,2318279
7/3/18 21:00,175.03,175.6,174.73,175.04,7752819
8/3/18 15:00,175.345,176.0895,175.24,175.48,3273660
8/3/18 16:00,175.49,175.69,175.07,175.3404,3232351
8/3/18 17:00,176.43,176.49,175.4394,175.49,2798616
8/3/18 18:00,176.64,176.71,176.06,176.43,2145452
8/3/18 19:00,176.64,176.96,176.06,176.65,2162626
8/3/18 20:00,176.97,177.1,176.25,176.64,2086494
8/3/18 21:00,176.94,177.12,176.28,176.97,4859538
9/3/18 15:00,177.98,178.44,177.39,177.96,3705099
9/3/18 16:00,178.6,178.91,177.94,177.99,4182370
9/3/18 17:00,179.43,179.63,178.57,178.59,3923419
9/3/18 18:00,179.12,179.65,178.93,179.43,2680335
9/3/18 19:00,179.5166,179.53,178.92,179.13,2323626
9/3/18 20:00,179.64,179.71,179.27,179.5142,2367145
9/3/18 21:00,179.98,180,179.56,179.65,8349346
12/3/18 14:00,181.405,181.92,180.21,180.29,4834441
12/3/18 15:00,181.59,182.2,181.4,181.4,5868224
12/3/18 16:00,181.8848,181.8848,180.88,181.61,3437849
12/3/18 17:00,181.75,182.08,181.65,181.885,2603829
12/3/18 18:00,181.65,182.18,181.6078,181.74,2633392
12/3/18 19:00,181.7,181.8,181.06,181.6656,2817349
12/3/18 20:00,181.72,182.39,181.54,181.7,6543100
13/3/18 14:00,183.18,183.3,182.21,182.59,3554264
13/3/18 15:00,182.74,183.5,182.51,183.19,4059891
13/3/18 16:00,181.9501,182.77,181.34,182.75,4798337
13/3/18 17:00,182,182.2144,180.81,181.965,2670001
13/3/18 18:00,181.39,182.54,181.34,182.01,2297537
13/3/18 19:00,180.92,181.72,180.46,181.4,3109959
13/3/18 20:00,179.97,181.16,179.24,180.93,7514972
14/3/18 14:00,179.07,180.52,178.56,180.32,4371572
14/3/18 15:00,179.0311,179.8,178.31,179.08,4650355
14/3/18 16:00,178.33,179.27,177.81,179.04,3729460
14/3/18 17:00,178.95,179.09,178.03,178.351,2634699
14/3/18 18:00,179.37,179.63,178.5,178.9399,2147209
14/3/18 19:00,178.65,179.55,178.1858,179.39,2523205
14/3/18 20:00,178.44,178.7,177.99,178.65,5943585
15/3/18 14:00,178.64,178.83,178.27,178.5,2700476
15/3/18 15:00,179.5,179.74,178.65,178.65,3543796
15/3/18 16:00,179.785,180.24,179.45,179.5,2905544
15/3/18 17:00,179.52,179.87,179.15,179.79,1664592
15/3/18 18:00,178.17,179.62,178.1,179.51,2237930
15/3/18 19:00,178.93,178.96,178.0701,178.17,1907285
15/3/18 20:00,178.65,179.26,178.61,178.93,4991115
16/3/18 14:00,178.68,179.12,178.15,178.65,7488160
16/3/18 15:00,178.6,178.84,178.3098,178.68,2639530
16/3/18 16:00,177.76,178.75,177.62,178.601,2525118
16/3/18 17:00,178.5793,178.6,177.69,177.75,1865248
16/3/18 18:00,178.55,178.72,178.26,178.58,1481913
16/3/18 19:00,178.65,178.6999,178.19,178.56,1553395
16/3/18 20:00,178.02,178.74,177.85,178.64,13059371
19/3/18 14:00,176.81,177.47,176.29,177.32,3282954
19/3/18 15:00,175.83,176.88,175.58,176.81,3514262
19/3/18 16:00,174.71,176.03,174.51,175.82,3838448
19/3/18 17:00,174.5,175.39,174.03,174.73,3933465
19/3/18 18:00,174.49,174.7488,173.66,174.5,3227569
19/3/18 19:00,174.64,174.88,173.83,174.7562,2634773
19/3/18 20:00,175.3,175.42,174.32,174.6187,7583589
20/3/18 14:00,176.245,176.8,175.2,175.24,2627564
20/3/18 15:00,176.1513,176.4,175.52,176.25,2713837
20/3/18 16:00,175.66,176.36,175.37,176.16,2196271
20/3/18 17:00,175.86,176.3,175.56,175.69,1622704
20/3/18 18:00,175.13,175.95,174.995,175.85,1863853
20/3/18 19:00,175.7,175.77,174.94,175.14,1540887
20/3/18 20:00,175.24,175.95,175.14,175.68,4294903
21/3/18 14:00,174.435,175.09,174.01,175.04,2531555
21/3/18 15:00,174.1,174.58,173.715,174.44,3730406
21/3/18 16:00,174.22,174.31,173.9135,174.1062,2901525
21/3/18 17:00,173.895,174.26,173.88,174.22,2160399
21/3/18 18:00,173.485,173.9,173.06,173.9,3970851
21/3/18 19:00,171.94,174.2,171.32,173.48,7733929
21/3/18 20:00,171.27,172.58,171.26,171.93,8773671
22/3/18 14:00,169.76,170.3596,169.38,170,5133831
22/3/18 15:00,169.3401,170.4,169.18,169.77,4839526
22/3/18 16:00,169.58,169.97,168.93,169.35,4624126
22/3/18 17:00,170.57,171.3,169.3,169.57,4569652
22/3/18 18:00,172.07,172.68,170.08,170.57,4754131
22/3/18 19:00,170.81,172.41,170.74,172.0814,3193702
22/3/18 20:00,168.77,171.34,168.6,170.81,9767697
23/3/18 14:00,168.96,169.31,167.54,168.39,5000770
23/3/18 15:00,169.62,169.67,168.23,168.96,5083971
23/3/18 16:00,167.4301,169.74,167.39,169.62,3465464
23/3/18 17:00,167.76,168.59,167.39,167.43,2579537
23/3/18 18:00,169.72,169.92,167.6,167.76,2765097
23/3/18 19:00,167.25,169.88,167.11,169.73,3430354
23/3/18 20:00,164.94,167.68,164.94,167.25,12501147
26/3/18 14:00,169.43,169.88,167.78,168.07,5169976
26/3/18 15:00,168.23,169.72,167.91,169.4496,4482831
26/3/18 16:00,167.7,168.58,166.44,168.23,3818740
26/3/18 17:00,168.77,169.21,167.2949,167.695,2392645
26/3/18 18:00,169.56,169.98,168.73,168.77,2326486
26/3/18 19:00,171.5258,171.96,169.5,169.56,3918438
26/3/18 20:00,172.77,173.1,171.44,171.53,9602075
27/3/18 14:00,174.6,175.15,173.62,173.68,5298390
27/3/18 15:00,173.47,174.65,173.16,174.57,3917259
27/3/18 16:00,174.3234,174.61,172.89,173.44,3070379
27/3/18 17:00,173.31,174.66,172.61,174.3401,3056688
27/3/18 18:00,171.71,173.62,171.35,173.3,3272182
27/3/18 19:00,169.894,171.79,169.68,171.6896,5239764
27/3/18 20:00,168.34,170.03,166.92,169.87,11118228
28/3/18 14:00,166.946,167.79,165.19,167.25,5279887
28/3/18 15:00,166.555,167.76,165.34,166.99,5300698
28/3/18 16:00,168.1299,168.95,166.53,166.555,5093252
28/3/18 17:00,167.12,170.02,167.05,168.14,4259889
28/3/18 18:00,167.735,168.7356,166.71,167.17,3237800
28/3/18 19:00,166.95,168.23,166.76,167.75,3202141
28/3/18 20:00,166.48,167.76,165.93,166.95,7813665
29/3/18 14:00,167.23,168.81,166.9303,167.805,3414866
29/3/18 15:00,170.38,170.39,166.9,167.255,4570185
29/3/18 16:00,169.8,170.63,169.1,170.3788,3316902
29/3/18 17:00,170.04,170.2,169.08,169.81,2139537
29/3/18 18:00,170.6918,170.99,169.23,170.0383,2094997
29/3/18 19:00,171.3317,171.58,170.26,170.6866,2596041
29/3/18 20:00,167.78,171.75,167.78,171.34,13591191
2/4/18 14:00,167.93,168.94,167.33,167.88,4094035
2/4/18 15:00,166.99,168,166.84,167.9,3685127
2/4/18 16:00,165.31,167.13,164.8,166.98,4895421
2/4/18 17:00,165.7,166.56,164.75,165.3249,3765270
2/4/18 18:00,165.09,165.93,164.85,165.725,3080743
2/4/18 19:00,166.09,166.13,164.47,165.13,4228331
2/4/18 20:00,166.68,167.06,165.32,166.1,9224131
3/4/18 14:00,166.7499,167.8,166.41,167.64,3775856
3/4/18 15:00,166.48,166.755,164.88,166.75,5327817
3/4/18 16:00,165.73,167.6,165.7,166.47,3263542
3/4/18 17:00,166.12,166.49,165.36,165.75,1975552
3/4/18 18:00,166.94,167.17,165.76,166.1364,1766721
3/4/18 19:00,167.47,167.68,165.61,166.931,2274010
3/4/18 20:00,168.39,168.7455,167.17,167.46,7200587
4/4/18 14:00,166.34,166.92,164.77,164.88,3895090
4/4/18 15:00,168.08,168.09,165.63,166.35,4134870
4/4/18 16:00,169.41,169.79,167.41,168.07,4447311
4/4/18 17:00,169.61,170.53,169.275,169.41,3286595
4/4/18 18:00,169.47,169.72,168.47,169.63,2311835
4/4/18 19:00,170.93,171,169.35,169.48,3166956
4/4/18 20:00,171.61,172.01,170.67,170.935,8114233
5/4/18 14:00,172.94,173.56,172.08,172.58,4036304
5/4/18 15:00,172.98,173.09,172.34,172.96,3233030
5/4/18 16:00,174.1621,174.19,172.87,172.98,3350623
5/4/18 17:00,173.87,174.2304,173.0501,174.17,2289562
5/4/18 18:00,173.19,174.06,172.46,173.86,2370051
5/4/18 19:00,174.01,174.03,173.05,173.19,2036926
5/4/18 20:00,172.8,174.2,172.67,174.02,5658923
6/4/18 14:00,172.15,172.48,170.66,170.97,3460548
6/4/18 15:00,170.63,172.24,170.32,172.1425,3985912
6/4/18 16:00,170.8901,171.0584,169.73,170.62,3368761
6/4/18 17:00,171.18,171.29,169.95,170.88,2181327
6/4/18 18:00,169.06,171.17,169.05,171.17,2700142
6/4/18 19:00,168.82,169.5799,168.4,169.07,4259744
6/4/18 20:00,168.38,169.23,168.2,168.85,9724518
9/4/18 14:00,171.36,171.6,169.845,169.88,3682470
9/4/18 15:00,171.8,171.95,170.82,171.37,3703392
9/4/18 16:00,172.44,172.48,171.37,171.8,3097661
9/4/18 17:00,172.81,172.98,171.94,172.43,2731745
9/4/18 18:00,173.01,173.09,172.56,172.83,2120093
9/4/18 19:00,172.4,173.03,171.55,173.02,2486342
9/4/18 20:00,170.05,172.4475,169.86,172.4,6422669
10/4/18 14:00,172.4,173.51,171.92,173,4132965
10/4/18 15:00,173.2,173.45,172.3147,172.4,3692758
10/4/18 16:00,173.18,173.5,172.51,173.21,3177916
10/4/18 17:00,172.59,173.261,171.53,173.175,2889420
10/4/18 18:00,173.18,173.195,172.37,172.59,2311928
10/4/18 19:00,173.39,173.43,172.5,173.19,2824054
10/4/18 20:00,173.25,174,172.87,173.385,6251191
11/4/18 14:00,172.6711,172.73,171.7,172.23,3211724
11/4/18 15:00,172.78,173.246,172.1,172.67,3045403
11/4/18 16:00,173.23,173.49,172.26,172.78,2289598
11/4/18 17:00,173,173.9232,172.69,173.22,2109604
11/4/18 18:00,173.305,173.4,172.61,172.99,1704783
