DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
5/3/18 15:00,155.53,155.59,153.75,154.12,329169
5/3/18 16:00,155.73,156.09,155.42,155.5,381757
5/3/18 17:00,156.79,156.96,155.64,155.69,307869
5/3/18 18:00,156.88,157.0589,156.43,156.801,216719
5/3/18 19:00,156.58,157.15,156.35,156.88,229707
5/3/18 20:00,157.11,157.11,156.0606,156.61,215934
5/3/18 21:00,156.98,157.49,156.91,157.08,571091
6/3/18 15:00,157.3799,157.89,156.85,157.28,353102
6/3/18 16:00,156.38,157.38,156.27,157.26,333044
6/3/18 17:00,156.01,156.51,155.68,156.35,411878
6/3/18 18:00,156.25,156.29,155.1568,156.01,312753
6/3/18 19:00,156.06,156.53,155.92,156.2656,285326
6/3/18 20:00,155.955,156.15,155.71,156.08,317429
6/3/18 21:00,155.75,156.1,155.52,155.93,601608
7/3/18 15:00,156.38,156.97,154.73,155,285826
7/3/18 16:00,157.25,157.44,156.36,156.36,408354
7/3/18 17:00,156.62,157.33,156.57,157.26,280824
7/3/18 18:00,156.83,156.88,156.12,156.635,243382
7/3/18 19:00,157.355,157.46,156.415,156.82,319263
7/3/18 20:00,157.53,157.75,157.16,157.35,379640
7/3/18 21:00,158.34,158.83,157.5,157.52,945463
8/3/18 15:00,158.54,159.57,158.45,159,347885
8/3/18 16:00,157.89,158.9,157.86,158.55,411002
8/3/18 17:00,156.61,157.87,156.145,157.87,697598
8/3/18 18:00,156.12,156.67,155.83,156.615,436758
8/3/18 19:00,155.19,156.4,155.07,156.13,827339
8/3/18 20:00,156.06,156.1037,155.09,155.195,485859
8/3/18 21:00,156.25,156.37,155.7,156.08,996305
9/3/18 15:00,158.54,158.62,157.3,157.47,536338
9/3/18 16:00,158.305,158.73,158.01,158.55,513428
9/3/18 17:00,158.05,158.3699,157.88,158.31,416412
9/3/18 18:00,158.45,158.94,158.06,158.06,308203
9/3/18 19:00,159.23,159.23,158.46,158.46,340813
9/3/18 20:00,159.38,159.54,159.216,159.2344,441748
9/3/18 21:00,159.32,159.5825,158.81,159.38,1077175
12/3/18 14:00,160.91,161.02,158.87,159.64,770955
12/3/18 15:00,159.985,160.92,159.72,160.9,769496
12/3/18 16:00,159.99,160.21,159.34,159.93,454438
12/3/18 17:00,160.1,160.2599,159.73,159.98,306545
12/3/18 18:00,160.5076,160.72,160.12,160.12,527766
12/3/18 19:00,160.02,160.68,159.97,160.4973,355986
12/3/18 20:00,160.27,160.9,160,160.01,801349
13/3/18 14:00,161.37,161.51,160.09,160.09,436527
13/3/18 15:00,161.73,162.1122,161.29,161.37,717699
13/3/18 16:00,160.33,161.8,160.33,161.72,467363
13/3/18 17:00,160.06,160.42,159.461,160.35,307260
13/3/18 18:00,159.65,160.24,159.62,160.09,218660
13/3/18 19:00,159.63,160.07,159.4347,159.67,288930
13/3/18 20:00,159.3,159.8,158.81,159.65,704644
